Running for 999999.0 seconds (999999 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
08:37:52  57.4   0.0   0.4  42.2   0.0   13  47696  13966    3    3    3 126.30 
08:37:53  57.9   0.0   0.3  40.4   1.4   13  47024  13755    3    3    9 164.47 
08:37:54  57.9   0.0   0.3  41.8   0.1   13  46223  13822    3    3    3 173.54 
08:37:55  57.8   0.1   0.3  41.9   0.0   13  46118  13494    3    3    3 155.13 
08:37:56  57.7   0.0   0.3  42.0   0.0   13  47325  13568    3    3    3 155.08 
08:37:57  57.5   0.0   0.3  42.2   0.0   13  47101  13827    3    3    3 117.82 
08:37:58  57.2   0.0   0.4  41.1   1.4    8  45827  13862    3    3    4  99.96 
08:37:59  58.0   0.1   0.3  41.6   0.0   11  46285  13657    3    3    3 183.34 
08:38:00  57.9   0.0   0.4  41.7   0.0   13  46499  14033    3    3    3 185.27 
08:38:01  57.7   0.0   0.3  42.0   0.0   13  47193  18705    3    3    3 185.92 
08:38:02  58.1   0.0   0.3  41.6   0.0   13  46426  19217    3    3    3 187.76 
08:38:03  57.9   0.1   0.4  40.9   0.8    7  46859  17969    3    3    3 179.60 
08:38:04  58.3   0.0   0.3  41.4   0.0   13  45751  18230    3    3    3 176.74 
08:38:05  57.9   0.0   0.4  41.8   0.0   13  47515  18588    7    6    7 175.94 
08:38:06  58.2   0.0   0.2  41.6   0.0   13  46408  17673    3    3    3 174.01 
08:38:07  57.9   0.1   0.3  41.8   0.0   13  46572  17993    3    3    3 173.46 
08:38:08  58.1   0.0   0.3  41.6   0.1   13  47383  18268    3    3    3 170.60 
08:38:09  57.8   0.0   0.3  41.9   0.0   13  47077  18444    3    3    3 172.51 
08:38:10  57.7   0.0   0.3  42.0   0.0   13  46556  18356    3    3    3 172.30 
08:38:11  57.6   0.0   0.3  42.1   0.0   13  46192  19252    4    3    4 170.37 
08:38:12  58.2   0.0   0.3  41.5   0.0   13  47138  18325    3    3    3 172.45 
08:38:13  57.6   0.1   0.3  41.6   0.5   13  46485  18942    3    3    3 171.07 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
08:38:14  57.8   0.0   0.4  41.8   0.0    9  46993  18605    3    3    3 170.23 
08:38:15  57.8   0.1   0.3  41.9   0.0   13  47261  18690    3    3    3 166.41 
08:38:16  57.7   0.0   0.4  41.9   0.1   13  46831  14970    3    3    3 158.33 
08:38:17  57.6   0.0   0.4  42.1   0.0   14  47989  14297    3    3    3 157.70 
08:38:18  57.6   0.0   0.4  41.9   0.2   13  46399  13984    3    3    3 121.80 
08:38:19  57.0   0.0   0.4  42.6   0.0   13  45806  13908    3    3    3  74.08 
08:38:20  57.6   0.0   0.3  42.1   0.0   13  47118  14104    3    3    3 125.25 
08:38:21  57.4   0.1   0.3  42.2   0.0   13  47196  14048    3    3    3 138.97 
08:38:22  57.6   0.0   0.4  42.1   0.0    9  46052  13648    3    3    3 125.26 
08:38:23  57.9   0.0   0.3  41.7   0.2   12  47338  13803    3    3    3 139.22 
08:38:24  57.5   0.0   0.5  42.1   0.0   13  45947  14037    3    3    3 125.49 
08:38:25  57.7   0.0   0.3  42.0   0.0   13  47519  13763    3    3    3 139.42 
08:38:26  57.6   0.1   0.3  42.1   0.0   13  47159  13780    3    3    3 125.86 
08:38:27  57.8   0.0   0.4  41.8   0.0   13  45035  13878    3    3    3 139.92 
08:38:28  57.5   0.0   0.4  42.2   0.0   13  47505  13789    3    3    3 124.55 
08:38:29  46.9   0.1   1.8  51.1   0.3    8  43768  12131   23   13   28 132.62 
08:38:30  35.9   0.6   3.0  59.6   0.9   13  43889  11003   18    4    6 115.19 
08:38:31  57.1   0.0   0.4  42.5   0.0   13  42289  13814    3    3    3 164.01 
08:38:32  57.5   0.0   0.3  42.2   0.1   13  36112  14013    3    3    3 160.25 
08:38:33  57.6   0.3   0.4  41.1   0.7   13  40430  16763    6    3    3 169.79 
08:38:34  57.8   0.0   0.4  41.8   0.0   13  46633  13950    3    3    6 125.65 
08:38:35  57.5   0.1   0.4  42.0   0.1   13  46813  14025    3    3    3 140.60 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
08:38:36  57.7   0.0   0.3  42.1   0.0   13  47188  14021    3    3    3 123.98 
08:38:37  57.5   0.0   0.4  42.1   0.0   13  47059  13913    3    3    3 139.99 
08:38:38  57.7   0.0   0.3  41.8   0.2   12  46814  13690    3    3    3 124.58 
08:38:39  57.5   0.1   0.4  40.1   2.0   13  46620  13762    3    3    3 140.24 
08:38:40  57.7   0.0   0.4  42.0   0.0   13  45938  14164    4    3    4 124.20 
08:38:41  57.6   0.1   0.3  42.1   0.0   13  47646  13809    3    3    3 139.88 
08:38:42  57.8   0.0   0.3  41.9   0.0   13  47733  13851    3    3    3 123.94 
08:38:43  57.8   0.0   0.4  41.7   0.2   12  46034  13703    3    3    3 139.35 
08:38:44  57.5   0.0   0.5  39.2   2.9   10  46749  13953    3    3    9 123.30 
08:38:45  57.8   0.1   0.3  41.9   0.0   13  45935  13948    3    3    3 139.56 
08:38:46  58.0   0.0   0.3  41.8   0.0   13  46173  13863    3    3    3 123.99 
08:38:47  58.1   0.0   0.2  41.7   0.0    8  46613  13916    3    3    3 162.14 
08:38:48  58.0   0.0   0.4  41.6   0.0   13  46263  13764    3    3    3 174.90 
08:38:49  57.8   0.0   0.4  41.5   0.4   13  47126  13633    3    3    4 155.44 
08:38:50  57.8   0.0   0.3  42.0   0.0   13  47234  13624    3    3    3 154.91 
08:38:51  57.8   0.0   0.4  41.9   0.0   13  45361  13969    3    3    3 124.16 
08:38:52  56.9   0.1   0.4  42.6   0.1   12  46020  13934    3    3    3  93.29 
08:38:53  58.2   0.0   0.3  41.5   0.0    4  47840  13803    3    3    3 182.11 
08:38:54  57.9   0.0   0.2  38.3   3.6   13  46915  13956    3    3    3 184.43 
08:38:55  58.0   0.0   0.4  41.2   0.4   13  45894  19641    3    3    3 186.38 
08:38:56  58.0   0.0   0.3  41.7   0.0   13  46585  20622    3    3    3 187.10 
08:38:57  57.9   0.1   0.3  41.8   0.0   14  46937  17981    3    3    3 180.67 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
08:38:58  57.8   0.0   0.3  41.9   0.0   13  46509  18665    3    3    3 179.95 
08:38:59  58.0   0.0   0.3  41.2   0.5   13  46604  18576    3    3    3 176.68 
08:39:00  58.0   0.0   0.3  41.7   0.0   13  46068  17703    3    3    3 176.98 
08:39:01  57.8   0.0   0.2  42.0   0.0   10  47067  18683    3    3    3 173.38 
08:39:02  58.2   0.1   0.3  41.5   0.0   13  47618  19054    3    3    3 174.17 
08:39:03  57.8   0.0   0.4  41.8   0.0   13  45923  19806    3    3    3 173.51 
08:39:04  58.0   0.0   0.3  39.2   2.6   13  47368  19779    3    3    3 172.40 
08:39:05  58.0   0.1   0.4  41.5   0.1   13  47504  19338    7    6    7 172.77 
08:39:06  57.8   0.0   0.3  41.9   0.0   13  45979  19297    3    3    3 171.54 
08:39:07  58.1   0.0   0.3  41.6   0.0   13  46016  18422    3    3    3 170.89 
08:39:08  58.1   0.0   0.3  41.6   0.0   13  47145  19329    3    3    3 170.46 
08:39:09  58.2   0.1   0.2  41.0   0.5   13  45670  19153    3    3    3 167.26 
08:39:10  58.0   0.0   0.3  41.7   0.0    9  46737  15486    3    3    3 158.20 
08:39:11  57.8   0.0   0.3  41.9   0.0   13  47232  14334    4    3    4 157.84 
08:39:12  57.3   0.0   0.4  42.3   0.0   13  46671  14206    3    3    3 127.79 
08:39:13  57.0   0.0   0.4  42.0   0.6    8  45037  14061    3    3    3  71.11 
08:39:14  57.6   0.0   0.3  42.2   0.0    8  47172  14149    3    3    3 122.74 
08:39:15  57.7   0.0   0.3  42.0   0.0   13  45900  13904    3    3    3 142.51 
08:39:16  57.9   0.1   0.3  41.8   0.0    8  45636  13670    3    3    3 123.12 
08:39:17  57.8   0.0   0.3  41.9   0.0   13  45646  13748    3    3    3 142.19 
08:39:18  57.5   0.0   0.4  41.6   0.6   11  48140  13985    3    3    3 123.02 
08:39:19  58.0   0.0   0.2  39.0   2.8   13  46967  13937    3    3    3 141.90 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
08:39:20  57.5   0.0   0.4  42.2   0.0   10  45949  13930    3    3    3 121.96 
08:39:21  57.6   0.0   0.3  42.1   0.0   13  46255  13892    3    3    3 141.33 
08:39:22  57.5   0.1   0.4  42.1   0.0   13  47239  14034    3    3    3 122.31 
08:39:23  58.0   0.0   0.3  41.3   0.4   13  46956  13895    3    3    3 142.39 
08:39:24  57.6   0.0   0.4  41.2   0.8   13  45689  13735    3    3    3 122.14 
08:39:25  57.8   0.0   0.3  41.9   0.0    8  48049  13888    3    3    3 142.19 
08:39:26  57.6   0.0   0.3  42.1   0.0   13  46813  14038    3    3    3 121.89 
08:39:27  57.5   0.1   0.3  42.2   0.0   13  47252  14240    3    3    3 141.25 
08:39:28  57.8   0.0   0.4  41.8   0.0   13  45952  13869    3    3    3 121.40 
08:39:29  57.5   0.0   0.3  42.1   0.1   13  46373  13804    3    3    3 141.39 
08:39:30  57.7   0.0   0.4  42.0   0.0   13  47322  13940    3    3    3 121.66 
08:39:31  57.8   0.1   0.3  41.8   0.0    8  45776  13657    3    3    3 141.43 
08:39:32  57.6   0.0   0.3  42.1   0.0    8  47790  13953    3    3    3 120.98 
08:39:33  58.0   0.0   0.4  41.6   0.0   13  44933  13727    3    3    3 141.82 
08:39:34  57.7   0.0   0.3  40.4   1.6   13  46138  14002    3    3    3 121.98 
08:39:35  57.6   0.0   0.3  41.8   0.3   13  46902  13993    3    3    3 141.69 
08:39:36  57.5   0.0   0.4  42.2   0.0   14  47435  14070    3    3    3 121.36 
08:39:37  57.6   0.1   0.4  42.0   0.0   12  46952  13760    3    3    3 141.67 
